Country,Provider,Type,plan name,data amount (IN MB),cost,currency,plan frequency,additional field info,Conversion Factor to Euro,Cost in Euro,data_amount_MB_numeric,Size_GB,Price_per_GB,plan_frequency_days,updated_dtm
Germany,esimplus.me,Domestic,,102400,60.9,USD,30 days,100 GB for 30 days,1,52.374,102400,100,0.52374,30,2026-02-11
Germany,Esimprime,Roaming,Germany 1GB 7Days,1024,2.99,USD,7 Days,eSIM Germany with LTE 4G 5G Mobile Data,0.86,2.57,1024,1,2.57,7,2026-01-11
Germany,Esimprime,Roaming,Germany 3GB 15Days,3072,4.99,USD,15 Days,eSIM Germany with LTE 4G 5G Mobile Data,0.86,4.29,3072,3,1.43,15,2026-01-11
Germany,Esimprime,Roaming,Germany 5GB 15Days,5120,8.99,USD,15 Days,eSIM Germany with LTE 4G 5G Mobile Data,0.86,7.73,5120,5,1.55,15,2026-01-11
Germany,Esimprime,Roaming,Germany 10GB 30Days,10240,14.99,USD,30 Days,eSIM Germany with LTE 4G 5G Mobile Data,0.86,12.89,10240,10,1.29,30,2026-01-11
Germany,Esimprime,Roaming,Germany 20GB 30Days,20480,27.99,USD,30 Days,eSIM Germany with LTE 4G 5G Mobile Data,0.86,24.07,20480,20,1.2,30,2026-01-11
Germany,Esimx,Domestic,1GB Data Plan,1024,2.5,USD,7 Days,"Prepaid, Speed: 4G / LTE, Installation: Scan a QR code to install, Coverage: Extensive data coverage and high-speed internet in major German cities (Berlin, Munich, Hamburg, Frankfurt, etc.)",0.86,2.15,1024,1,2.15,7,2026-01-11
Germany,Esimx,Domestic,10GB Data Plan,10240,7.5,USD,7 Days,"Prepaid, Speed: 4G / LTE, Installation: Scan a QR code to install, Coverage: Extensive data coverage and high-speed internet in major German cities (Berlin, Munich, Hamburg, Frankfurt, etc.)",0.86,6.45,10240,10,0.64,7,2026-01-11
Germany,Esimx,Domestic,20GB Data Plan,20480,13.8,USD,7 Days,"Prepaid, Speed: 4G / LTE, Installation: Scan a QR code to install, Coverage: Extensive data coverage and high-speed internet in major German cities (Berlin, Munich, Hamburg, Frankfurt, etc.)",0.86,11.87,20480,20,0.59,7,2026-01-11
Germany,Esimx,Domestic,3GB Data Plan,3072,4.5,USD,30 Days,"Prepaid, Speed: 4G / LTE, Installation: Scan a QR code to install, Coverage: Extensive data coverage and high-speed internet in major German cities (Berlin, Munich, Hamburg, Frankfurt, etc.)",0.86,3.87,3072,3,1.29,30,2026-01-11
Germany,Esimx,Domestic,5GB Data Plan,5120,6,USD,30 Days,"Prepaid, Speed: 4G / LTE, Installation: Scan a QR code to install, Coverage: Extensive data coverage and high-speed internet in major German cities (Berlin, Munich, Hamburg, Frankfurt, etc.)",0.86,5.16,5120,5,1.03,30,2026-01-11
Germany,Esimx,Domestic,10GB Data Plan,10240,8.8,USD,30 Days,"Prepaid, Speed: 4G / LTE, Installation: Scan a QR code to install, Coverage: Extensive data coverage and high-speed internet in major German cities (Berlin, Munich, Hamburg, Frankfurt, etc.)",0.86,7.57,10240,10,0.76,30,2026-01-11
Germany,Esimx,Domestic,20GB Data Plan,20480,15.8,USD,30 Days,"Prepaid, Speed: 4G / LTE, Installation: Scan a QR code to install, Coverage: Extensive data coverage and high-speed internet in major German cities (Berlin, Munich, Hamburg, Frankfurt, etc.)",0.86,13.59,20480,20,0.68,30,2026-01-11
Germany,Esimy,Domestic,1 GB Plan,1024,1.99,€,7 Days,"Wi-Fi Hotspot Allowed, Instant Activation, Validity starts on first use",1,1.99,1024,1,1.99,7,2026-01-11
Germany,Esimy,Domestic,3 GB Plan,3072,3.99,€,30 Days,"Wi-Fi Hotspot Allowed, Instant Activation, Validity starts on first use",1,3.99,3072,3,1.33,30,2026-01-11
Germany,Esimy,Domestic,5 GB Plan,5120,5.49,€,30 Days,"Wi-Fi Hotspot Allowed, Instant Activation, Validity starts on first use",1,5.49,5120,5,1.1,30,2026-01-11
Germany,Esimy,Domestic,10 GB Plan,10240,9.99,€,30 Days,"Wi-Fi Hotspot Allowed, Instant Activation, Validity starts on first use",1,9.99,10240,10,1,30,2026-01-11
Germany,Esimy,Domestic,20 GB Plan,20480,14.99,€,30 Days,"Wi-Fi Hotspot Allowed, Instant Activation, Validity starts on first use",1,14.99,20480,20,0.75,30,2026-01-11
Germany,esimzon,Domestic,Germany 1GB 30Days,1000,1.6,USD,30Days,,0.86,1.38,1000,0.98,1.41,30,2026-02-11
Germany,esimzon,Roaming,Europe 1GB 30Days,1000,2.2,USD,30Days,,0.86,1.89,1000,0.98,1.94,30,2026-02-11
Germany,esimzon,Domestic,Germany 3GB 30Days,3072,3,USD,30Days,,0.86,2.58,3072,3,0.86,30,2026-02-11
Germany,esimzon,Domestic,Germany 5GB 30Days,5120,4.5,USD,30Days,,0.86,3.87,5120,5,0.77,30,2026-02-11
Germany,esimzon,Roaming,Europe 3GB 30Days,3072,5.5,USD,30Days,,0.86,4.73,3072,3,1.58,30,2026-02-11
Germany,esimzon,Roaming,Europe 5GB 30Days,5120,7,USD,30Days,,0.86,6.02,5120,5,1.2,30,2026-02-11
Germany,esimzon,Domestic,Germany 10GB 30Days,10240,8,USD,30Days,,0.86,6.88,10240,10,0.69,30,2026-02-11
Germany,esimzon,Domestic,Germany 15GB 30Days,15360,11,USD,30Days,,0.86,9.46,15360,15,0.63,30,2026-02-11
Germany,esimzon,Roaming,Global 3GB Data 30Days,3072,13,USD,30Days,,0.86,11.18,3072,3,3.73,30,2026-02-11
Germany,esimzon,Roaming,Europe 15GB 30Days,15360,15,USD,30Days,,0.86,12.9,15360,15,0.86,30,2026-02-11
Germany,esimzon,Roaming,Europe 10GB 30Days,10240,15,USD,30Days,,0.86,12.9,10240,10,1.29,30,2026-02-11
Germany,esimzon,Roaming,Europe 30GB Data with Calls 30Days,30720,25,USD,30Days,Data with Calls,0.86,21.5,30720,30,0.72,30,2026-02-11
Germany,esimzon,Domestic,Germany 40GB Data with Calls 30Days,40960,30,USD,30Days,Data with Calls,0.86,25.8,40960,40,0.64,30,2026-02-11
Germany,esimzon,Roaming,Europe 35GB Data with Calls 30Days,35840,35,USD,30Days,Data with Calls,0.86,30.1,35840,35,0.86,30,2026-02-11
Germany,esimzon,Roaming,Europe 120GB Data with Calls 30Days,122880,40,USD,30Days,Data with Calls,0.86,34.4,122880,120,0.29,30,2026-02-11
Germany,esimzon,Roaming,Europe Extended 20GB Data with calls 30Days,20480,40,USD,30Days,Data with calls,0.86,34.4,20480,20,1.72,30,2026-02-11
Germany,esimzon,Roaming,Europe Unlimited Data with calls 15Days,,40,USD,15Days,Unlimited Data with calls,0.86,34.4,,,,15,2026-02-11
Germany,Eskimo,Roaming,Global Plan,30720,90,USD,2 years,"Covers 109 countries, prepaid, unlimited data rollover, personal hotspot supported, instant activation, activates only when you land.",0.86,77.4,30720,30,2.58,2 years,2026-02-11
Germany,Eskimo,Roaming,Global Plan,10240,39,USD,2 years,"Covers 109 countries, prepaid, unlimited data rollover, personal hotspot supported, instant activation, activates only when you land.",0.86,33.54,10240,10,3.35,2 years,2026-02-11
Germany,Eskimo,Roaming,Global Plan,5120,25,USD,2 years,"Covers 109 countries, prepaid, unlimited data rollover, personal hotspot supported, instant activation, activates only when you land.",0.86,21.5,5120,5,4.3,2 years,2026-02-11
Germany,Eskimo,Roaming,Global Plan,3072,18,USD,2 years,"Covers 109 countries, prepaid, unlimited data rollover, personal hotspot supported, instant activation, activates only when you land.",0.86,15.48,3072,3,5.16,2 years,2026-02-11
Germany,Eskimo,Roaming,Global Plan,1024,7,USD,2 years,"Covers 109 countries, prepaid, unlimited data rollover, personal hotspot supported, instant activation, activates only when you land.",0.86,6.02,1024,1,6.02,2 years,2026-02-11
Germany,Eskimo,Roaming,Europe Plan,10240,33,USD,2 years,"Covers 42 countries, prepaid, unlimited data rollover, personal hotspot supported, instant activation, activates only when you land.",0.86,28.38,10240,10,2.84,2 years,2026-02-11
Germany,Eskimo,Roaming,Europe Plan,5120,18,USD,2 years,"Covers 42 countries, prepaid, unlimited data rollover, personal hotspot supported, instant activation, activates only when you land.",0.86,15.48,5120,5,3.1,2 years,2026-02-11
Germany,Eskimo,Roaming,Europe Plan,3072,12,USD,2 years,"Covers 42 countries, prepaid, unlimited data rollover, personal hotspot supported, instant activation, activates only when you land.",0.86,10.32,3072,3,3.44,2 years,2026-02-11
Germany,Eskimo,Roaming,Europe Plan,1024,5,USD,2 years,"Covers 42 countries, prepaid, unlimited data rollover, personal hotspot supported, instant activation, activates only when you land.",0.86,4.3,1024,1,4.3,2 years,2026-02-11
Germany,Eskimo,Domestic,Germany-Only Plan,10240,35,USD,2 years,"Covers Germany only, prepaid, unlimited data rollover, personal hotspot supported, instant activation, activates only when you land.",0.86,30.1,10240,10,3.01,2 years,2026-02-11
Germany,Eskimo,Domestic,Germany-Only Plan,5120,20,USD,2 years,"Covers Germany only, prepaid, unlimited data rollover, personal hotspot supported, instant activation, activates only when you land.",0.86,17.2,5120,5,3.44,2 years,2026-02-11
Germany,Eskimo,Domestic,Germany-Only Plan,3072,14,USD,2 years,"Covers Germany only, prepaid, unlimited data rollover, personal hotspot supported, instant activation, activates only when you land.",0.86,12.04,3072,3,4.01,2 years,2026-02-11
Germany,Eskimo,Domestic,Germany-Only Plan,1024,5,USD,2 years,"Covers Germany only, prepaid, unlimited data rollover, personal hotspot supported, instant activation, activates only when you land.",0.86,4.3,1024,1,4.3,2 years,2026-02-11
Germany,Eskimo,Roaming,Free Trial,250,0,USD,2 years,"Free 250MB Global eSIM for new users, usable in 109 countries.",0.86,0,250,0.24,0,2 years,2026-02-11
Germany,ETravelSim,Domestic,Germany eSIM 1 GB - 30 Days,1024,4,USD,30 Days,Data Only,0.86,3.44,1024,1,3.44,30,2026-02-11
Germany,ETravelSim,Roaming,Travel eSIM for Europe 1 GB - 30 Days,1024,4.5,USD,30 Days,Data Only,0.86,3.87,1024,1,3.87,30,2026-02-11
Germany,ETravelSim,Roaming,Europe eSIM 1 GB - 30 Days,1024,5,USD,30 Days,Data Only,0.86,4.3,1024,1,4.3,30,2026-02-11
Germany,ETravelSim,Domestic,Germany eSIM 2 GB - 30 Days,2048,6,USD,30 Days,Data Only,0.86,5.16,2048,2,2.58,30,2026-02-11
Germany,ETravelSim,Roaming,Travel eSIM for Europe 2 GB - 30 Days,2048,6,USD,30 Days,Data Only,0.86,5.16,2048,2,2.58,30,2026-02-11
Germany,ETravelSim,Roaming,Travel eSIM for Europe 5 GB - 30 Days,5120,6.5,USD,30 Days,Data Only,0.86,5.59,5120,5,1.12,30,2026-02-11
Germany,ETravelSim,Roaming,Travel eSIM for Europe 1 GB - 30 Days / 100 Mins Local Calls,1024,6.5,USD,30 Days,100 mins Local Calls,0.86,5.59,1024,1,5.59,30,2026-02-11
Germany,ETravelSim,Domestic,Germany eSIM 3 GB - 30 Days,3072,6.75,USD,30 Days,Data Only,0.86,5.8,3072,3,1.93,30,2026-02-11
Germany,ETravelSim,Roaming,Travel eSIM for Europe 3 GB - 30 Days,3072,7,USD,30 Days,Data Only,0.86,6.02,3072,3,2.01,30,2026-02-11
Germany,ETravelSim,Roaming,Europe eSIM 2 GB - 30 Days,2048,7,USD,30 Days,Data Only,0.86,6.02,2048,2,3.01,30,2026-02-11
Germany,ETravelSim,Roaming,Europe eSIM 1 GB - 30 Days / 100 Mins Local Calls,1024,7,USD,30 Days,100 mins Local Calls,0.86,6.02,1024,1,6.02,30,2026-02-11
Germany,ETravelSim,Domestic,Germany eSIM 5 GB - 30 Days,5120,7.19,USD,30 Days,Data Only,0.86,6.18,5120,5,1.24,30,2026-02-11
Germany,ETravelSim,Roaming,Europe eSIM 3 GB - 30 Days,3072,8,USD,30 Days,Data Only,0.86,6.88,3072,3,2.29,30,2026-02-11
Germany,ETravelSim,Roaming,Travel eSIM for Europe 2 GB - 30 Days / 100 Mins Local Calls,2048,8,USD,30 Days,100 mins Local Calls,0.86,6.88,2048,2,3.44,30,2026-02-11
Germany,ETravelSim,Roaming,Travel eSIM for Europe 3 GB - 30 Days / 100 Mins Local Calls,3072,9,USD,30 Days,100 mins Local Calls,0.86,7.74,3072,3,2.58,30,2026-02-11
Germany,ETravelSim,Roaming,Europe eSIM 2 GB - 30 Days / 100 Mins Local Calls,2048,9,USD,30 Days,100 mins Local Calls,0.86,7.74,2048,2,3.87,30,2026-02-11
Germany,ETravelSim,Domestic,Germany eSIM 1 GB - 30 Days / 100 Minutes Local Calls,1024,9,USD,30 Days,100 mins Local Calls,0.86,7.74,1024,1,7.74,30,2026-02-11
Germany,ETravelSim,Roaming,Europe eSIM 5 GB - 30 Days,5120,10,USD,30 Days,Data Only,0.86,8.6,5120,5,1.72,30,2026-02-11
Germany,ETravelSim,Roaming,Europe eSIM 3 GB - 30 Days / 100 Mins Local Calls,3072,10,USD,30 Days,100 mins Local Calls,0.86,8.6,3072,3,2.87,30,2026-02-11
Germany,ETravelSim,Roaming,Travel eSIM for Europe 5 GB - 30 Days / 100 Mins Local Calls,5120,10.99,USD,30 Days,100 mins Local Calls,0.86,9.45,5120,5,1.89,30,2026-02-11
Germany,ETravelSim,Domestic,Germany eSIM 2 GB - 30 Days / 100 Minutes Local Calls,2048,11,USD,30 Days,100 mins Local Calls,0.86,9.46,2048,2,4.73,30,2026-02-11
Germany,ETravelSim,Roaming,Travel eSIM for Europe Unlimited - 5 Days / Data Only,4096,11.16,USD,5 Days,Unlimited at 128kbps,0.86,9.6,4096,4,2.4,5,2026-02-11
Germany,EZsim,Domestic,Europe 35 - 1GB/1Day,1024,0.85,USD,1 Day,34 Countries,0.86,0.73,1024,1,0.73,1,2026-02-11
Germany,EZsim,Domestic,Europe 35 - 1GB/7Days,1024,2.2,USD,7 Days,34 Countries,0.86,1.89,1024,1,1.89,7,2026-02-11
Germany,EZsim,Domestic,Europe 35 - 3GB/30Days,3072,4.8,USD,30 Days,34 Countries,0.86,4.13,3072,3,1.38,30,2026-02-11
Germany,EZsim,Domestic,Europe 34 (France & Turkey excluded) - 5GB/10Days,5120,4.9,USD,10 Days,31 Countries,0.86,4.21,5120,5,0.84,10,2026-02-11
Germany,EZsim,Domestic,Europe 35 - 5GB/30Days,5120,6.5,USD,30 Days,34 Countries,0.86,5.59,5120,5,1.12,30,2026-02-11
Germany,EZsim,Domestic,Europe 35 - 1GB Daily / 7Days,1024,8.9,USD,7 Days,34 Countries,0.86,7.65,1024,1,7.65,7,2026-02-11
Germany,EZsim,Domestic,Europe 34 (France & Turkey excluded) - 10GB/10Days,10240,9.3,USD,10 Days,31 Countries,0.86,8,10240,10,0.8,10,2026-02-11
Germany,EZsim,Domestic,Europe 35 - 10GB/30Days,10240,13,USD,30 Days,34 Countries,0.86,11.18,10240,10,1.12,30,2026-02-11
Germany,EZsim,Domestic,Europe 35 - 1GB Daily / 10Days,1024,13,USD,10 Days,34 Countries,0.86,11.18,1024,1,11.18,10,2026-02-11
Germany,EZsim,Domestic,Europe 34 (France & Turkey excluded) - 20GB/15Days,20480,18,USD,15 Days,31 Countries,0.86,15.48,20480,20,0.77,15,2026-02-11
Germany,EZsim,Domestic,Europe 35 - 1GB Daily / 15Days,1024,19,USD,15 Days,34 Countries,0.86,16.34,1024,1,16.34,15,2026-02-11
Germany,EZsim,Domestic,Europe 35 - 2GB Daily / 7Days,2048,19,USD,7 Days,34 Countries,0.86,16.34,2048,2,8.17,7,2026-02-11
Germany,EZsim,Domestic,Europe 35 - 20GB/30Days,20480,25,USD,30 Days,34 Countries,0.86,21.5,20480,20,1.08,30,2026-02-11
Germany,EZsim,Domestic,Europe 35 - 2GB Daily / 10Days,2048,25,USD,10 Days,34 Countries,0.86,21.5,2048,2,10.75,10,2026-02-11
Germany,EZsim,Domestic,Europe 35 - 2GB Daily / 15Days,2048,37,USD,15 Days,34 Countries,0.86,31.82,2048,2,15.91,15,2026-02-11
Germany,EZsim,Domestic,Europe 35 - 50GB/90Days,51200,61.4,USD,90 Days,34 Countries,0.86,52.8,51200,50,1.06,90,2026-02-11
Germany,Firsty,Domestic,Firsty Free,,0,EUR,one-off,"Basic Speed, Email, Messaging Apps, and Uber, With Ads, Top-up for calling abroad with credits",1,0,,,,1,2026-02-11
Germany,Firsty,Domestic,Comfort+,,1,EUR,per day,"All Features from Firsty Free, High Speed, Browsing, Navigation and Social Media, No Ads, Top-up for calling abroad with credits",1,1,,,,1,2026-02-11
Germany,Firsty,Domestic,First Class,,2,EUR,per day,"All Features from Comfort+, Extra High Speed, Video Streaming, Use Phone as Hot Spot, Top-up for calling abroad with credits",1,2,,,,1,2026-02-11
Germany,fraenk,Domestic,20 GB Plan,20480,10,EUR,monthly,"Best D-Netz (network), 5G included, +4 GB extra with a 'fraenk for friends' code (permanently), No setup fee, Allnet flat for calls and SMS, EU roaming included (including Switzerland), Monthly cancellable, Flexible plan adjustment, Free number portability",1,10,20480,20,0.5,30,2026-01-11
Germany,fraenk,Domestic,45 GB Plan,46080,,EUR,monthly,"All other features as above (D-Netz, 5G, +4 GB with friends code, no setup fee, allnet flat, EU roaming, monthly cancellable, flexible, free number portability)",1,,46080,45,,30,2026-01-11
Germany,fraenk,Domestic,5 GB Extra Data,5120,5,EUR,one-off,Bookable via datapass.de,1,5,5120,5,1,1,2026-01-11
Germany,fraenk,Domestic,Unlimited Day Flat,,7,EUR,one-off,Bookable via datapass.de,1,7,,,,1,2026-01-11
Germany,fraenk,Domestic/Roaming,20 GB Plan,20480,10,EUR,Monthly,"Bestes D-Netz (best D-network), 5G included, +4 GB with 'fraenk for friends' code, Monthly cancellable, Allnet flat for calls and SMS, Free number portability, No setup fee",1,10,20480,20,0.5,30,2026-02-11
Germany,fraenk,Domestic/Roaming,45 GB Plan,46080,,EUR,Monthly,"Bestes D-Netz (best D-network), 5G included, +4 GB with 'fraenk for friends' code, Monthly cancellable, Allnet flat for calls and SMS, Free number portability, No setup fee",1,,46080,45,,30,2026-02-11
Germany,fraenk,Domestic,Additional 5 GB,5120,5,EUR,One-off,Available via datapass.de,1,5,5120,5,1,1,2026-02-11
Germany,fraenk,Domestic,Unlimited Day Flat,,7,EUR,One-off,Available via datapass.de,1,7,,,,1,2026-02-11
Germany,Giga.Tel,Domestic,Unlimited/Day,,4.49,USD,1 day,Daily Usage Limit,0.86,3.86,,,,1,2026-02-11
Germany,Giga.Tel,Domestic,1GB,1024,4.49,USD,15 days,,0.86,3.86,1024,1,3.86,15,2026-02-11
Germany,Giga.Tel,Domestic,1GB,1024,4.49,USD,7 days,,0.86,3.86,1024,1,3.86,7,2026-02-11
Germany,Giga.Tel,Domestic,1GB/Day,1024,4.49,USD,1 day,Daily Usage Limit,0.86,3.86,1024,1,3.86,1,2026-02-11
Germany,Giga.Tel,Domestic,3GB,3072,4.99,USD,15 days,,0.86,4.29,3072,3,1.43,15,2026-02-11
Germany,Giga.Tel,Domestic,3GB,3072,4.99,USD,30 days,,0.86,4.29,3072,3,1.43,30,2026-02-11
Germany,Giga.Tel,Domestic,1GB/Day,1024,6.49,USD,3 days,Daily Usage Limit,0.86,5.58,1024,1,5.58,3,2026-02-11
Germany,Giga.Tel,Domestic,10GB/Day,10240,6.49,USD,1 day,Daily Usage Limit,0.86,5.58,10240,10,0.56,1,2026-02-11
Germany,Giga.Tel,Domestic,20GB,20480,15.99,USD,30 days,,0.86,13.75,20480,20,0.69,30,2026-02-11
Germany,Giga.Tel,Domestic,50GB,51200,22.99,USD,30 days,,0.86,19.77,51200,50,0.4,30,2026-02-11
Germany,Giga.Tel,Domestic,100GB,102400,34.49,USD,30 days,Throttled 10Mbps,0.86,29.66,102400,100,0.3,30,2026-02-11
Germany,Giga.Tel,Roaming,"Global 61 countries, 10GB",10240,16.99,USD,30 days,,0.86,14.61,10240,10,1.46,30,2026-02-11
Germany,Gigago,Domestic,Daily plans,500,,USD,1 day,"Hotspot/Tethering: Yes, eSIM Phone Number: Yes (varies by plan), Coverage: Germany",0.86,,500,0.49,,1,2026-02-11
Germany,Gigago,Domestic,Total plans,3072,,USD,30 days,"Hotspot/Tethering: Yes, eSIM Phone Number: Yes (varies by plan), Coverage: Germany",0.86,,3072,3,,30,2026-02-11
Germany,Gigago,Domestic,Unlimited,1024,,USD,1 day,"1GB/day high-speed data, then unlimited at 5mbps, Hotspot/Tethering: Yes, eSIM Phone Number: Yes (varies by plan), Coverage: Germany",0.86,,1024,1,,1,2026-02-11
Germany,Gigago,Domestic,Special Plan with Calls & SMS,12288,,USD,30 days,"French number + Unlimited calls within Europe, 30 min international calls, 200 SMS",0.86,,12288,12,,30,2026-02-11
Germany,Gigago,Domestic,Special Plan with Calls & SMS,30720,,USD,30 days,"French number + Unlimited calls within Europe, 120 min international calls, 1000 SMS",0.86,,30720,30,,30,2026-02-11
Germany,Gigago,Domestic,Special Plan with Calls & SMS,102400,,USD,30 days,"French number + Unlimited calls within Europe, 120 min international calls, 1000 SMS",0.86,,102400,100,,30,2026-02-11
Germany,Gigsky,Roaming,Germany 500MB 7 Days,500,0,USD,7 Days,,0.86,0,500,0.49,0,7,2026-02-11
Germany,Gigsky,Roaming,Germany 5GB 1 Day,5120,4.99,USD,1 Day,$1.00/GB,0.86,4.29,5120,5,0.86,1,2026-02-11
Germany,Gigsky,Roaming,Germany 1GB 7 Days,1024,4.99,USD,7 Days,$4.99/GB,0.86,4.29,1024,1,4.29,7,2026-02-11
Germany,Gigsky,Roaming,Germany 3GB 15 Days,3072,10.99,USD,15 Days,$3.66/GB,0.86,9.45,3072,3,3.15,15,2026-02-11
Germany,Gigsky,Roaming,Germany 5GB/day 3 Days,5120,14.99,USD,3 Days,$1.00/GB,0.86,12.89,5120,5,2.58,3,2026-02-11
Germany,Gigsky,Roaming,Germany 5GB 30 Days,5120,17.99,USD,30 Days,$3.60/GB,0.86,15.47,5120,5,3.09,30,2026-02-11
Germany,Gigsky,Roaming,Germany 10GB 30 Days,10240,27.49,USD,30 Days,$2.75/GB,0.86,23.64,10240,10,2.36,30,2026-02-11
Germany,Gigsky,Roaming,Germany 5GB/day 7 Days,5120,28.99,USD,7 Days,$0.83/GB,0.86,24.93,5120,5,4.99,7,2026-02-11
Germany,Gigsky,Roaming,Germany 5GB/day 14 Days,5120,43.99,USD,14 Days,$0.63/GB,0.86,37.83,5120,5,7.57,14,2026-02-11
Germany,Gigsky,Roaming,Germany 5GB/day 21 Days,5120,57.99,USD,21 Days,$0.55/GB,0.86,49.87,5120,5,9.97,21,2026-02-11
Germany,Gigsky,Roaming,Germany 5GB/day 30 Days,5120,74.99,USD,30 Days,$0.50/GB,0.86,64.49,5120,5,12.9,30,2026-02-11
Germany,Gigsky,Roaming,Germany 50GB 90 Days,51200,74.99,USD,90 Days,$1.50/GB,0.86,64.49,51200,50,1.29,90,2026-02-11
Germany,Gigsky,Roaming,Germany 100GB 180 Days,102400,112.49,USD,180 Days,$1.12/GB,0.86,96.74,102400,100,0.97,180,2026-02-11
Germany,Gigsky,Roaming,Europe 500MB 7 Days,500,0,USD,7 Days,,0.86,0,500,0.49,0,7,2026-02-11
Germany,Gigsky,Roaming,Europe 1GB 7 Days,1024,6.99,USD,7 Days,$6.99/GB,0.86,6.01,1024,1,6.01,7,2026-02-11
Germany,Gigsky,Roaming,Europe 5GB 1 Day,5120,7.99,USD,1 Day,$1.60/GB,0.86,6.87,5120,5,1.37,1,2026-02-11
Germany,Gigsky,Roaming,Europe 3GB 15 Days,3072,14.99,USD,15 Days,$5.00/GB,0.86,12.89,3072,3,4.3,15,2026-02-11
Germany,Gigsky,Roaming,Europe 5GB/day 3 Days,5120,20.99,USD,3 Days,$1.40/GB,0.86,18.05,5120,5,3.61,3,2026-02-11
Germany,Gigsky,Roaming,Europe 5GB 30 Days,5120,22.99,USD,30 Days,$4.60/GB,0.86,19.77,5120,5,3.95,30,2026-02-11
Germany,Gigsky,Roaming,Europe 5GB/day 5 Days,5120,29.99,USD,5 Days,$1.20/GB,0.86,25.79,5120,5,5.16,5,2026-02-11
Germany,Gigsky,Roaming,Europe 5GB/day 7 Days,5120,38.99,USD,7 Days,$1.11/GB,0.86,33.53,5120,5,6.71,7,2026-02-11
Germany,Gigsky,Roaming,Europe 10GB 30 Days,10240,39.99,USD,30 Days,$4.00/GB,0.86,34.39,10240,10,3.44,30,2026-02-11
Germany,Gigsky,Roaming,Europe 5GB/day 14 Days,5120,60.99,USD,14 Days,$0.87/GB,0.86,52.45,5120,5,10.49,14,2026-02-11
Germany,Gigsky,Roaming,Europe 5GB/day 21 Days,5120,75.99,USD,21 Days,$0.72/GB,0.86,65.35,5120,5,13.07,21,2026-02-11
Germany,Gigsky,Roaming,Europe 5GB/day 30 Days,5120,91.99,USD,30 Days,$0.61/GB,0.86,79.11,5120,5,15.82,30,2026-02-11
Germany,Gigsky,Roaming,Europe 50GB 90 Days,51200,107.99,USD,90 Days,$2.16/GB,0.86,92.87,51200,50,1.86,90,2026-02-11
Germany,Gigsky,Roaming,Europe 100GB 180 Days,102400,161.99,USD,180 Days,$1.62/GB,0.86,139.31,102400,100,1.39,180,2026-02-11
Germany,Gigsky,Roaming,World Plan 1GB 7 Days,1024,19.99,USD,7 Days,$19.99/GB,0.86,17.19,1024,1,17.19,7,2026-02-11
Germany,Gigsky,Roaming,World Plan 3GB 15 Days,3072,43.99,USD,15 Days,$14.66/GB,0.86,37.83,3072,3,12.61,15,2026-02-11
Germany,Gigsky,Roaming,World Plan 5GB 30 Days,5120,84.99,USD,30 Days,$17.00/GB,0.86,73.09,5120,5,14.62,30,2026-02-11
Germany,Gigsky,Roaming,World Plan 10GB 60 Days,10240,120.99,USD,60 Days,$12.10/GB,0.86,104.05,10240,10,10.41,60,2026-02-11
Germany,Gigsky,Roaming,World Plan 50GB 180 Days,51200,329.99,USD,180 Days,$6.60/GB,0.86,283.79,51200,50,5.68,180,2026-02-11
Germany,Gigsky,Roaming,Cruise + Europe 500MB 1 Day,500,19.99,USD,1 Day,$39.98/GB,0.86,17.19,500,0.49,35.21,1,2026-02-11
Germany,Gigsky,Roaming,Cruise + World 500MB 1 Day,500,26.99,USD,1 Day,$53.98/GB,0.86,23.21,500,0.49,47.54,1,2026-02-11
Germany,Gigsky,Roaming,Cruise + Europe 1GB 7 Days,1024,34.99,USD,7 Days,$34.99/GB,0.86,30.09,1024,1,30.09,7,2026-02-11
Germany,Gigsky,Roaming,Cruise + World 1GB 7 Days,1024,44.99,USD,7 Days,$44.99/GB,0.86,38.69,1024,1,38.69,7,2026-02-11
Germany,Gigsky,Roaming,Cruise + Europe 3GB 15 Days,3072,69.99,USD,15 Days,$23.33/GB,0.86,60.19,3072,3,20.06,15,2026-02-11
Germany,Gigsky,Roaming,Cruise + World 3GB 15 Days,3072,89.99,USD,15 Days,$30.00/GB,0.86,77.39,3072,3,25.8,15,2026-02-11
